time,ax,ay,az,yaw,gps_lon,gps_lat,
34.6149999999999,-1.0465,-0.26862,10.0154,279.6386,0,0,369.6386
34.6579999999999,-1.1817,-1.804,7.7206,279.6429,0,0,369.6429
34.7009999999999,-1.0704,0.88099,7.6571,279.5425,0,0,369.5425
34.7439999999999,-0.9052,0.17644,9.4947,279.4403,0,0,369.4403
34.7869999999999,-1.39,-0.8019,9.7305,279.3357,0,0,369.3357
34.8299999999999,-0.7448,-0.53856,9.102,279.199,0,0,369.199
34.8729999999999,-0.6885,1.75395,11.1491,278.9857,0,0,368.9857
34.9159999999999,0.408,-2.18064,13.1279,278.873,0,0,368.873
34.9589999999999,-0.351,2.03313,11.6985,278.664,0,0,368.664
35.0019999999999,0.5361,3.17878,11.4064,278.5314,0,0,368.5314
35.0449999999999,-0.9639,0.91652,12.321,278.3908,0,0,368.3908
35.0879999999999,-1.8593,1.5433,9.3929,278.252,0,0,368.252
35.1309999999999,-0.1079,-0.0803,6.6204,278.1923,0,0,368.1923
35.1739999999999,-0.5245,-1.50513,4.2214,278.1562,0,0,368.1562
35.2169999999999,-0.1295,-0.1606,6.3654,278.1273,0,0,368.1273
35.2599999999999,0.9228,-0.74921,12.3964,278.1057,0,0,368.1057
35.3029999999999,0.5564,-1.05215,10.8665,278.0828,0,0,368.0828
35.3459999999998,0.1758,0.75977,8.8399,278.0121,0,0,368.0121
35.3889999999999,-0.0146,-0.00396,12.4599,277.9582,0,0,367.9582
35.4319999999998,0.724,2.29394,14.1059,277.879,0,0,367.879
35.4749999999999,0.5505,-0.54252,12.9399,277.8405,0,0,367.8405
35.5179999999999,0.074,0.4543,9.5533,277.8035,0,0,367.8035
35.5609999999999,-0.2181,-0.26202,5.6173,277.8,0,0,367.8
35.6039999999998,-0.6814,1.8106,8.853,277.8083,0,0,367.8083
35.6469999999998,0.2117,-0.26994,9.4576,277.8646,0,0,367.8646
35.6899999999998,0.3757,3.30385,11.8506,277.9216,0,0,367.9216
35.7329999999998,0.7492,1.01266,11.2005,278.0222,0,0,368.0222
35.7759999999999,0.6474,0.21065,7.1603,278.1512,0,0,368.1512
35.8189999999998,0.0776,1.20747,7.7301,278.2941,0,0,368.2941
35.8619999999999,-0.175,-0.20152,8.9644,278.4403,0,0,368.4403
35.9049999999998,-0.5688,-2.81138,8.2198,278.5967,0,0,368.5967
35.9479999999998,-1.5098,0.8283,9.3211,278.7537,0,0,368.7537
35.9909999999998,-0.6299,0.9823,10.3877,278.8978,80.21171201,12.94650632,368.8978
36.0339999999998,-0.9902,-0.37664,10.6511,279.0468,0,0,369.0468
36.0769999999998,-1.0644,2.56124,10.2943,279.1558,0,0,369.1558
36.1199999999998,-0.5916,0.99286,11.8063,279.2652,0,0,369.2652
36.1629999999998,0.0549,-0.57805,7.808,279.3929,0,0,369.3929
36.2059999999998,0.5517,-0.04345,8.1779,279.5318,0,0,369.5318
36.2489999999998,0.5385,0.37268,8.6268,279.6733,0,0,369.6733
36.2919999999998,0.7611,-0.38456,5.3635,279.8364,0,0,369.8364
36.3349999999998,0.4906,-0.93621,8.3383,280.0339,0,0,370.0339
36.3779999999998,-0.9842,3.21035,13.6247,280.2705,0,0,370.2705
36.4209999999998,3.9933,1.58543,19.7975,280.4983,0,0,370.4983
36.4639999999998,1.8757,-1.60523,15.4443,280.7229,0,0,370.7229
36.5069999999998,-1.074,5.22511,11.3035,280.9411,0,0,370.9411
36.5499999999998,0.1159,0.62018,12.2636,281.1539,0,0,371.1539
36.5929999999998,0.5936,-2.9194,6.9855,281.3236,0,0,371.3236
36.6359999999998,-0.2684,-1.31285,2.6544,281.463,0,0,371.463
36.6789999999998,0.4571,-2.45718,3.3775,281.5736,0,0,371.5736
36.7219999999998,0.1363,-1.0824,7.3435,281.6245,0,0,371.6245
36.7649999999998,-0.5114,-2.41769,10.4069,281.6154,0,0,371.6154
36.8079999999998,-0.2241,-4.12423,9.6084,281.5658,0,0,371.5658
36.8509999999998,1.1993,2.07262,11.1131,281.4668,0,0,371.4668
36.8939999999998,1.8804,-0.51887,14.6003,281.3338,0,0,371.3338
36.9369999999998,2.6286,0.38973,11.3789,281.1494,0,0,371.1494
36.9799999999998,1.5871,2.8864,15.4299,280.9646,0,0,370.9646
37.0229999999998,-0.5796,-0.0869,12.8465,280.7646,0,0,370.7646
37.0659999999998,-1.3457,2.6323,11.5549,280.5674,0,0,370.5674
37.1089999999998,0.9754,1.15753,10.4248,280.3256,0,0,370.3256
37.1519999999998,0.657,-2.03313,3.8527,280.0284,0,0,370.0284
37.1949999999998,-0.2636,-1.19438,3.4074,279.7146,0,0,369.7146
37.2379999999998,0.8952,1.68421,11.1981,279.3811,0,0,369.3811
37.2809999999998,-0.4623,-4.07946,6.8191,278.9921,0,0,368.9921
37.3239999999998,0.0704,-1.46036,6.0123,278.5831,0,0,368.5831
37.3669999999998,0.8366,-0.46486,10.2979,278.1695,0,0,368.1695
37.4099999999998,0.6989,-4.11631,11.7751,277.7841,0,0,367.7841
37.4529999999998,0.5181,0.74932,12.3521,277.4472,0,0,367.4472
37.4959999999998,0.5086,-1.48929,10.165,277.138,0,0,367.138
37.5389999999998,-0.8166,-0.73612,10.1279,276.9126,0,0,366.9126
37.5819999999998,0.6558,2.68499,10.1064,276.7709,0,0,366.7709
37.6249999999998,0.001,-1.34442,11.2891,276.6566,0,0,366.6566
37.6679999999998,0.3434,2.81666,11.0425,276.6557,0,0,366.6557
37.7109999999998,0.1542,4.79974,11.1072,276.6815,0,0,366.6815
37.7539999999998,0.0381,2.72844,14.0365,276.7667,0,0,366.7667
37.7969999999998,-2.0472,1.4498,7.529,276.8478,0,0,366.8478
37.8399999999998,0.7995,0.79926,6.047,276.9481,0,0,366.9481
37.8829999999998,-0.9004,0.04477,7.8606,277.037,0,0,367.037
37.9259999999998,0.1542,-4.3626,8.6148,277.114,0,0,367.114
37.9689999999998,0.2225,-1.71578,8.9069,277.1299,0,0,367.1299
38.0119999999998,-0.6119,2.31363,11.2293,277.1763,80.21167381,12.94651485,367.1763
38.0549999999998,-1.9371,-1.51041,9.2289,277.1934,0,0,367.1934
38.0979999999998,1.5812,-0.19624,7.4321,277.1815,0,0,367.1815
38.1409999999998,2.5412,0.64394,9.2349,277.1856,0,0,367.1856
38.1839999999998,1.5979,0.29106,10.7241,277.1817,0,0,367.1817
38.2269999999998,1.9654,0.9823,10.7456,277.2098,0,0,367.2098
38.2699999999998,1.653,1.78827,11.8757,277.2711,0,0,367.2711
38.3129999999998,1.2747,-0.84403,11.2724,277.2981,0,0,367.2981
38.3559999999998,0.7671,1.1088,9.5066,277.3849,0,0,367.3849
38.3989999999998,-0.011,-1.40899,8.1072,277.4284,0,0,367.4284
38.4419999999998,0.1231,-2.48479,7.3842,277.5567,0,0,367.5567
38.4849999999998,2.0636,-2.33211,7.1675,277.7014,0,0,367.7014
38.5279999999998,1.4303,1.9173,10.0525,277.7272,0,0,367.7272
38.5709999999998,1.1191,-0.81378,11.2341,277.8705,0,0,367.8705
38.6139999999998,0.5493,-0.13167,12.2348,278.0348,0,0,368.0348
38.6569999999998,-0.6514,-0.65714,11.7249,278.187,0,0,368.187
38.6999999999998,0.1111,-1.7974,10.1423,278.2995,0,0,368.2995
38.7429999999998,0.8725,1.14301,9.861,278.4696,0,0,368.4696
38.7859999999998,0.2284,-0.2805,9.8837,278.5934,0,0,368.5934
38.8289999999998,0.6331,-1.14829,8.3383,278.6641,0,0,368.6641
38.8719999999998,1.4806,0.10142,7.292,278.7395,0,0,368.7395
38.9149999999998,2.0121,-0.51887,7.5386,278.0882,0,0,368.0882
38.9579999999998,1.6302,-0.09218,8.9572,278.1561,0,0,368.1561
39.0009999999998,-0.2253,-0.65835,11.2317,278.1725,0,0,368.1725
39.0439999999998,-0.8837,-0.39369,11.0234,278.1592,0,0,368.1592
39.0869999999998,-0.315,0.69135,8.9452,278.1451,0,0,368.1451
39.1299999999998,0.1746,-1.31417,5.9309,278.0509,0,0,368.0509
39.1729999999998,1.8972,-0.69135,5.2581,277.9781,0,0,367.9781
39.2159999999998,0.8234,0.51755,8.8375,277.8997,0,0,367.8997
39.2589999999998,-0.5138,-2.95229,12.005,277.7498,0,0,367.7498
39.3019999999998,0.4726,-3.63572,12.3976,277.5866,0,0,367.5866
39.3449999999998,0.7995,0.81774,13.335,277.4934,0,0,367.4934
39.3879999999998,0.0489,0.59917,12.0876,277.4119,0,0,367.4119
39.4309999999998,-0.0122,0.04345,9.4755,277.3213,0,0,367.3213
39.4739999999998,-0.1882,0.84018,8.2018,277.2384,0,0,367.2384
39.5169999999998,1.0125,-1.48533,7.5781,277.1197,0,0,367.1197
39.5599999999998,2.0432,-0.39765,9.0458,277.034,0,0,367.034
39.6029999999998,0.2584,1.86593,11.6842,277.0201,0,0,367.0201
39.6459999999998,-1.748,0.02365,12.1905,277.0171,0,0,367.0171
39.6889999999998,-1.3888,-0.49115,11.3526,277.024,0,0,367.024
39.7319999999998,0.1458,-0.32791,8.6974,277.0782,0,0,367.0782
39.7749999999998,1.052,0.51887,8.3694,277.1791,0,0,367.1791
39.8179999999998,0.5325,0.35816,9.4983,277.2873,0,0,367.2873
39.8609999999998,0.0752,1.18118,10.28,277.4006,0,0,367.4006
39.9039999999998,0.1973,0.84271,10.6235,277.4946,0,0,367.4946
39.9469999999998,-0.7568,0.08162,10.6032,277.5473,0,0,367.5473
39.9899999999998,-0.351,-0.75713,10.4188,277.553,80.21160035,12.94653287,367.553
40.0329999999998,-0.3115,-0.47663,10.2261,277.5312,0,0,367.5312
40.0759999999998,-0.2779,-0.17116,10.6032,277.501,0,0,367.501
40.1189999999998,-0.9435,-0.50963,10.5733,277.4523,0,0,367.4523
40.1619999999998,-0.6957,-1.29052,8.8099,277.3951,0,0,367.3951
40.2049999999998,0.4547,-0.28842,8.349,277.3374,0,0,367.3374
40.2479999999998,0.6498,1.18118,8.1814,277.2853,0,0,367.2853
40.2909999999998,1.1131,0.4543,8.4759,277.2481,0,0,367.2481
40.3339999999998,1.1203,0.60841,9.351,277.2153,0,0,367.2153
40.3769999999998,0.4774,1.96999,10.1208,277.2026,0,0,367.2026
40.4199999999998,-0.0852,-0.69795,10.11,277.183,0,0,367.183
40.4629999999998,-0.2205,-1.17062,9.9759,277.1597,0,0,367.1597
40.5059999999998,-0.7221,0.82302,10.0669,277.1722,0,0,367.1722
40.5489999999998,-0.837,0.19888,9.4851,277.2229,0,0,367.2229
40.5919999999998,0.5756,-2.02917,7.8702,277.299,0,0,367.299
40.6349999999998,2.7711,1.81984,9.9544,277.4013,0,0,367.4013
40.6779999999998,0.6857,1.75923,11.6447,277.5246,0,0,367.5246
40.7209999999998,-1.8868,-0.43065,12.9064,277.6604,0,0,367.6604
40.7639999999998,-1.244,-0.56749,11.689,277.7935,0,0,367.7935
40.8069999999998,0.3936,1.92522,11.9966,277.9023,0,0,367.9023
40.8499999999998,-0.8035,-0.51755,10.3135,277.9864,0,0,367.9864
40.8929999999998,-0.3929,2.62174,10.2153,277.9925,0,0,367.9925
40.9359999999998,-2.4052,-0.09218,10.0968,277.9482,0,0,367.9482
40.9789999999998,-1.6091,-2.37688,9.2828,277.8081,0,0,367.8081
41.0219999999998,-0.4192,-0.23705,7.7481,277.5649,0,0,367.5649
41.0649999999998,-0.1546,-0.21857,7.6775,277.2896,0,0,367.2896
41.1079999999998,-0.7568,-1.60787,8.3766,276.9317,0,0,366.9317
41.1509999999998,-0.4934,0.03553,8.7369,276.4686,0,0,366.4686
41.1939999999998,0.2667,1.73162,8.8494,275.9425,0,0,365.9425
41.2369999999998,1.0185,-0.29491,8.9979,275.4524,0,0,365.4524
41.2799999999998,0.7851,-0.11583,9.2768,274.954,0,0,364.954
41.3229999999998,0.8294,1.06667,12.4575,274.4812,0,0,364.4812
41.3659999999998,-0.7723,-1.21803,12.0026,274.0814,0,0,364.0814
41.4089999999998,0.8701,-0.39105,11.7704,273.7595,0,0,363.7595
41.4519999999997,0.2775,0,10.8797,273.4891,0,0,363.4891
41.4949999999997,-1.1758,-1.07052,10.7672,273.3229,0,0,363.3229
41.5379999999997,-1.0405,-1.39711,9.3199,273.258,0,0,363.258
41.5809999999997,-0.5533,0.42141,8.2186,273.2607,0,0,363.2607
41.6239999999997,0.8318,-1.37346,6.4887,273.3238,0,0,363.3238
41.6669999999997,1.7164,1.13773,8.8506,273.4101,0,0,363.4101
41.7099999999997,-0.3162,0.71764,10.4128,273.5207,0,0,363.5207
41.7529999999997,-1.1422,0.29502,11.3418,273.6348,0,0,363.6348
41.7959999999997,-0.5952,-0.85195,9.7485,273.747,0,0,363.747
41.8389999999997,0.1303,-0.65714,8.6998,273.8452,0,0,363.8452
41.8819999999997,-0.8597,-0.43065,9.8215,273.85,0,0,363.85
41.9249999999997,-1.5971,-0.96525,9.8837,274.0169,0,0,364.0169
41.9679999999997,-0.4683,-0.67023,9.017,274.1173,0,0,364.1173
42.0109999999997,0.748,-0.32659,9.1667,274.2191,80.21149014,12.94655576,364.2191
42.0539999999997,0.0237,0.00528,10.0824,274.3386,0,0,364.3386
42.0969999999997,0.8402,-0.05005,9.764,274.4916,0,0,364.4916
42.1399999999997,0.6079,0.24101,9.685,274.667,0,0,364.667
42.1829999999997,0.4224,1.3629,10.0513,274.8611,0,0,364.8611
42.2259999999997,0.2548,-0.31999,9.2337,275.0684,0,0,365.0684
42.2689999999997,0.7731,-0.74404,9.4695,275.2816,0,0,365.2816
42.3119999999997,-0.2432,0.38192,10.5002,275.4958,0,0,365.4958
42.3549999999997,-0.3629,0.57409,10.3219,275.7255,0,0,365.7255
42.3979999999997,0.906,-0.15411,9.8777,275.9545,0,0,365.9545
42.4409999999997,0.4667,1.62492,11.9379,276.1812,0,0,366.1812
42.4839999999997,-1.0872,-0.31867,12.2648,276.4124,0,0,366.4124
42.5269999999997,-0.6814,-1.93831,10.9456,276.6444,0,0,366.6444
42.5699999999997,0.2727,-0.13431,9.8358,276.8577,0,0,366.8577
42.6129999999997,0.4152,-0.32659,9.509,277.0592,0,0,367.0592
42.6559999999997,-0.5557,-0.63998,8.3862,277.2506,0,0,367.2506
42.6989999999997,0.5301,0.10802,7.9289,277.4263,0,0,367.4263
42.7419999999997,0.9204,0.22517,8.1539,277.5955,0,0,367.5955
42.7849999999997,0.8318,0.89408,9.7078,277.7586,0,0,367.7586
42.8279999999997,-0.2588,0.55308,10.3003,277.9222,0,0,367.9222
42.8709999999997,0.4272,1.71314,10.6092,278.1048,0,0,368.1048
42.9139999999997,-0.0325,-0.0198,9.9615,278.2963,0,0,368.2963
42.9569999999997,-0.2037,-0.44506,9.8981,278.8733,0,0,368.8733
42.9999999999997,0.2608,-0.6347,9.0422,279.0715,0,0,369.0715
43.0429999999997,0.7983,0.15675,8.6675,279.3107,0,0,369.3107
43.0859999999997,0.414,-0.2607,8.5466,279.5885,0,0,369.5885
43.1289999999997,0.1674,-0.15015,9.442,279.9022,0,0,369.9022
43.1719999999997,-0.2827,0.08426,9.9388,280.2227,0,0,370.2227
43.2149999999997,-0.0062,0.38456,10.1447,280.5729,0,0,370.5729
43.2579999999997,0.4667,-0.06193,9.6036,280.9285,0,0,370.9285
43.3009999999997,0.2859,-0.57409,9.5773,281.2775,0,0,371.2775
43.3439999999997,-0.2911,1.72238,11.4902,281.2835,0,0,371.2835
43.3869999999997,-1.7073,-0.16588,10.8522,281.6313,0,0,371.6313
43.4299999999997,-0.1774,-1.44452,9.6275,281.9576,0,0,371.9576
43.4729999999997,1.0209,-1.33529,9.2133,282.2551,0,0,372.2551
43.5159999999997,-1.3218,1.24443,11.088,282.532,0,0,372.532
43.5589999999997,-1.736,-2.40713,10.1998,282.8001,0,0,372.8001
43.6019999999997,-0.1463,-0.93621,8.762,283.0273,0,0,373.0273
43.6449999999997,1.3358,1.42087,8.9979,283.2201,0,0,373.2201
43.6879999999997,-0.6143,-0.07106,10.3877,283.365,0,0,373.365
43.7309999999997,0.3362,-2.73372,9.8741,283.4664,0,0,373.4664
43.7739999999997,0.4272,-0.95469,10.8558,283.4898,0,0,373.4898
43.8169999999997,0.317,-1.60127,10.7313,283.4441,0,0,373.4441
43.8599999999997,-0.9136,1.88694,10.857,283.3472,0,0,373.3472
43.9029999999997,-0.3797,-2.75209,8.0857,283.2283,0,0,373.2283
43.9459999999997,1.3657,-0.41745,7.936,283.0835,0,0,373.0835
43.9889999999997,0.0596,-0.30811,8.7106,282.9233,80.21135459,12.94659116,372.9233
44.0319999999997,-1.7264,-1.19042,8.683,282.7708,0,0,372.7708
44.0749999999997,-0.2743,-0.58333,6.8622,282.6379,0,0,372.6379
44.1179999999997,1.5955,0.31867,7.5721,282.5252,0,0,372.5252
44.1609999999997,0.2632,-1.15357,10.3602,282.4201,0,0,372.4201
44.2039999999997,-1.578,-3.62912,11.8613,282.3253,0,0,372.3253
44.2469999999997,-2.0413,-2.59281,11.6866,282.2474,0,0,372.2474
44.2899999999997,-0.6802,0.1672,10.0106,282.1816,0,0,372.1816
44.3329999999997,-0.9004,0.92312,10.4488,282.1376,0,0,372.1376
44.3759999999997,-1.4918,0.21593,10.2632,282.1222,0,0,372.1222
44.4189999999997,-1.068,-0.88363,7.693,282.1335,0,0,372.1335
44.4619999999997,1.738,0.52668,8.5238,282.1372,0,0,372.1372
44.5049999999997,2.2324,-1.90674,9.9699,282.1522,0,0,372.1522
44.5479999999997,2.2096,3.26304,13.5169,282.1503,0,0,372.1503
44.5909999999997,-1.9192,-0.96525,14.2065,282.1586,0,0,372.1586
44.6339999999997,-2.5333,-2.7324,13.0608,282.1574,0,0,372.1574
44.6769999999997,-1.3146,-2.22013,8.8662,282.1273,0,0,372.1273
44.7199999999997,0.1039,0.59521,8.4281,282.0361,0,0,372.0361
44.7629999999997,-1.4116,-3.29329,7.972,281.9361,0,0,371.9361
44.8059999999997,-0.8501,-2.04897,7.8965,281.8281,0,0,371.8281
44.8489999999997,-0.3079,-0.19228,8.6028,281.6571,0,0,371.6571
44.8919999999997,-0.813,-1.5301,9.8514,281.508,0,0,371.508
44.9349999999997,0.481,-0.67815,9.3821,281.3306,0,0,371.3306
44.9779999999997,0.8437,-0.00792,9.7844,281.1499,0,0,371.1499
45.0209999999997,-0.078,-1.86197,9.375,281.0055,0,0,371.0055
45.0639999999997,0.3338,-1.52878,9.4228,280.8789,0,0,370.8789
45.1069999999997,0.3338,-1.37478,10.3542,280.7763,0,0,370.7763
45.1499999999997,0.0022,-2.89828,11.331,280.7316,0,0,370.7316
45.1929999999997,-0.5365,-0.78353,10.4069,280.7313,0,0,370.7313
45.2359999999997,0.0082,-0.2607,8.1012,280.8116,0,0,370.8116
45.2789999999997,1.8409,-0.46618,6.6528,280.9309,0,0,370.9309
45.3219999999997,0.7803,0.73876,8.4747,281.1017,0,0,371.1017
45.3649999999997,-1.3098,-0.24101,10.699,281.3363,0,0,371.3363
45.4079999999997,-0.7185,-1.68421,10.6223,281.6183,0,0,371.6183
45.4509999999997,0.3757,-0.06325,9.6419,281.9118,0,0,371.9118
45.4939999999997,1.0353,-0.94545,9.6,282.2028,0,0,372.2028
45.5369999999998,0.8509,-0.68343,10.5266,282.4881,0,0,372.4881
45.5799999999998,0.2955,-0.72688,11.416,282.765,0,0,372.765
45.6229999999998,-0.0589,-1.97263,11.507,283.0247,0,0,373.0247
45.6659999999998,-1.4499,-1.41823,11.853,283.255,0,0,373.255
45.7089999999998,-1.3338,-2.75605,10.1243,283.4668,0,0,373.4668
45.7519999999998,-1.4547,-0.68211,10.1172,283.6164,0,0,373.6164
45.7949999999998,-0.8322,-2.10034,9.691,283.7394,0,0,373.7394
45.8379999999998,-1.6319,-0.28578,9.509,283.7835,0,0,373.7835
45.8809999999998,-0.9028,-1.14301,7.3794,283.8254,0,0,373.8254
45.9239999999998,0.2165,-1.71182,5.9058,283.8312,0,0,373.8312
45.9669999999998,1.3968,-0.38456,7.6535,283.7255,0,0,373.7255
46.0099999999999,-0.4814,-1.09032,8.847,283.5765,80.21119665,12.94663539,373.5765
46.0529999999999,-0.6215,-0.62018,10.037,283.4061,0,0,373.4061
46.0959999999999,0.1051,-1.51305,9.424,283.2195,0,0,373.2195
46.1389999999999,0.6642,-2.12399,9.5126,283.0164,0,0,373.0164
46.1819999999999,0.8042,-2.39657,10.6199,282.7883,0,0,372.7883
46.2249999999999,-0.6335,-0.58201,13.1171,282.5409,0,0,372.5409
46.2679999999999,-3.1055,-1.81588,12.4683,282.3337,0,0,372.3337
46.3109999999999,-1.9922,-2.0713,10.0657,282.1629,0,0,372.1629
46.3539999999999,-0.2684,-1.2694,8.2485,281.9872,0,0,371.9872
46.3969999999999,-0.9734,-0.54516,8.1012,281.8054,0,0,371.8054
46.4399999999999,-0.5904,-1.20615,8.2126,281.6468,0,0,371.6468
46.4829999999999,-0.3043,-0.49115,9.5952,281.4688,0,0,371.4688
46.5259999999999,-0.2289,-1.58807,10.7552,281.3039,0,0,371.3039
46.5689999999999,-0.43,-1.3761,11.161,281.1093,0,0,371.1093
46.6119999999999,-0.6849,-2.31231,9.8873,280.9267,0,0,370.9267
46.6549999999999,-0.1175,-0.70972,11.1886,280.7048,0,0,370.7048
46.698,-1.7444,-1.34574,9.9005,280.4983,0,0,370.4983
46.741,-1.0776,-1.08108,8.6974,280.2962,0,0,370.2962
46.784,0.7647,-1.41691,7.8175,280.1125,0,0,370.1125
46.827,0.3146,-0.45958,9.0218,279.8964,0,0,369.8964
46.87,-0.5054,-1.08636,9.2301,279.7084,0,0,369.7084
46.913,-0.4575,-1.80664,9.0984,279.5566,0,0,369.5566
46.956,-0.2923,-1.43132,9.46,279.4053,0,0,369.4053
46.999,-0.3103,-1.65528,9.6551,279.2738,0,0,369.2738
47.042,0.0668,-1.92786,9.8897,279.153,0,0,369.153
47.085,-0.1391,-2.50063,10.1842,279.0506,0,0,369.0506
47.128,0.0237,-2.90752,10.3554,278.9516,0,0,368.9516
47.171,-0.9184,-3.27888,10.2536,278.8478,0,0,368.8478
47.214,-1.0034,-1.47356,9.9927,278.7149,0,0,368.7149
47.257,-0.7628,-1.44452,10.0824,278.5851,0,0,368.5851
47.3,-0.6263,-1.1825,10.0262,278.4531,0,0,368.4531
47.3430000000001,-0.3929,-1.80004,9.1846,278.331,0,0,368.331
47.3860000000001,-0.4455,-0.86251,9.8921,278.1786,0,0,368.1786
47.4290000000001,0.3254,-2.57565,8.9392,278.0706,0,0,368.0706
47.4720000000001,-0.0984,0.80058,10.4978,277.884,0,0,367.884
47.5150000000001,-0.6371,-0.95865,8.9691,277.7558,0,0,367.7558
47.5580000000001,1.0939,-2.69819,9.0374,277.6687,0,0,367.6687
47.6010000000001,1.9164,-2.51515,8.288,277.5493,0,0,367.5493
47.6440000000001,1.1191,-0.74536,9.8394,277.4254,0,0,367.4254
47.6870000000001,0.0058,-1.39975,10.4212,277.3388,0,0,367.3388
47.7300000000001,-0.479,-1.4498,11.1814,277.2759,0,0,367.2759
47.7730000000001,-0.8322,-1.28788,11.8769,277.2405,0,0,367.2405
47.8160000000001,-0.4312,-2.2517,11.0808,277.2321,0,0,367.2321
47.8590000000001,-1.0908,-0.21461,10.9875,277.2069,0,0,367.2069
47.9020000000001,-1.0237,-1.37874,9.9053,277.211,0,0,367.211
47.9450000000001,-0.2456,-3.23279,8.3622,277.242,0,0,367.242
47.9880000000001,-0.8394,-0.23309,9.4456,277.1963,80.21103898,12.94666203,367.1963
48.0310000000002,-1.3817,-1.11661,8.9093,277.164,0,0,367.164
48.0740000000002,0.3158,-2.77585,7.802,277.1566,0,0,367.1566
48.1170000000002,0.2644,-0.31471,7.6691,277.0635,0,0,367.0635
48.1600000000002,0.2823,-0.79145,8.1467,276.9777,0,0,366.9777
48.2030000000002,0.754,-1.92522,8.294,276.8965,0,0,366.8965
48.2460000000002,1.6901,-0.66627,9.1846,276.7853,0,0,366.7853
48.2890000000002,0.1674,-1.0021,10.8941,276.6797,0,0,366.6797
48.3320000000002,-0.2983,-1.10748,12.0349,276.585,0,0,366.585
48.3750000000002,-0.1786,-2.49007,10.7576,276.5149,0,0,366.5149
48.4180000000002,1.2687,-0.76373,11.8003,276.4376,0,0,366.4376
48.4610000000002,-1.4272,1.34057,12.515,276.3703,0,0,366.3703
48.5040000000002,-1.4164,-1.79344,9.9065,276.3656,0,0,366.3656
48.5470000000002,1.1358,-2.11739,7.4237,276.3826,0,0,366.3826
48.5900000000002,2.71,1.21143,8.185,276.394,0,0,366.394
48.6330000000002,-0.0146,-0.3542,9.1236,276.4447,0,0,366.4447
48.6760000000002,-1.0046,-1.5367,10.4212,276.5475,0,0,366.5475
48.7190000000003,-0.4874,-2.01872,9.1056,276.6943,0,0,366.6943
48.7620000000003,0.3553,-0.52668,9.211,276.844,0,0,366.844
48.8050000000003,0.0177,-0.92048,9.4743,277.0356,0,0,367.0356
48.8480000000003,-0.017,-1.25488,9.7568,277.2641,0,0,367.2641
48.8910000000003,1.1718,-1.73558,9.0613,277.5219,0,0,367.5219
48.9340000000003,1.3334,-0.11319,10.2548,277.7709,0,0,367.7709
48.9770000000003,-0.5928,-0.36212,10.9252,278.0337,0,0,368.0337
49.0200000000003,-1.6785,-2.22937,10.7756,278.3045,0,0,368.3045
49.0630000000003,-1.159,-2.57169,9.5725,278.5668,0,0,368.5668
49.1060000000003,-0.6718,-1.18646,8.8818,278.7976,0,0,368.7976
49.1490000000003,1.2412,-2.97077,8.6519,279.0246,0,0,369.0246
49.1920000000003,2.2061,-0.902,10.6738,279.1981,0,0,369.1981
49.2350000000003,-0.4934,0.37004,13.5277,279.3449,0,0,369.3449
49.2780000000003,-1.4355,-2.56641,11.7919,279.4801,0,0,369.4801
49.3210000000003,-0.7113,-2.65991,8.7956,279.6035,0,0,369.6035
49.3640000000004,0.0106,-0.08954,7.8941,279.6677,0,0,369.6677
49.4070000000004,-0.3031,-0.81378,6.4756,279.7178,0,0,369.7178
49.4500000000004,2.4024,-1.4696,6.8239,279.7463,0,0,369.7463
49.4930000000004,2.8597,0.80586,8.9584,279.7507,0,0,369.7507
49.5360000000004,1.9906,-1.44848,9.7951,279.7621,0,0,369.7621
49.5790000000004,1.9774,-1.34706,11.8913,279.7632,0,0,369.7632
49.6220000000004,0.5349,0.22913,12.5604,279.7813,0,0,369.7813
49.6650000000004,-0.5365,-1.16402,10.4057,279.8406,0,0,369.8406
49.7080000000004,1.0089,-0.2002,9.4959,279.9161,0,0,369.9161
49.7510000000004,0.8521,1.62096,9.6012,280.012,0,0,370.012
49.7940000000004,0.5924,1.3695,10.2034,280.165,0,0,370.165
49.8370000000004,0.9443,-0.71236,9.3139,280.3269,0,0,370.3269
49.8800000000004,0.3589,0.31867,9.9783,280.4998,0,0,370.4998
49.9230000000004,0.0764,-0.51491,9.9855,280.6623,0,0,370.6623
49.9660000000004,0.7707,-1.09032,9.9603,280.8057,0,0,370.8057
50.0090000000004,0.3769,-1.62624,10.0022,280.9167,80.21089513,12.94668362,370.9167
50.0520000000005,-0.1762,-1.4498,10.6235,280.9966,0,0,370.9966
50.0950000000005,-0.6047,-1.87517,10.1471,281.0567,0,0,371.0567
50.1380000000005,0.1961,-1.7974,8.3083,281.08,0,0,371.08
50.1810000000005,1.5979,-0.55836,8.2796,281.071,0,0,371.071
50.2240000000005,2.224,-0.49643,8.5118,281.0269,0,0,371.0269
50.2670000000005,1.9355,-0.65186,10.2045,280.9483,0,0,370.9483
50.3100000000005,0.3661,0.48719,11.1826,280.8797,0,0,370.8797
50.3530000000005,-0.333,-1.16798,9.2289,280.7774,0,0,370.7774
50.3960000000005,2.6167,-2.96021,8.13,280.6855,0,0,370.6855
50.4390000000005,3.8233,-2.87595,9.4803,280.5773,0,0,370.5773
50.4820000000005,-1.8066,4.31123,13.8928,280.4561,0,0,370.4561
