time,ax,ay,az,yaw,acc,velo,dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.03,-0.0989,2.036265,8.6018,8.3463,2.59404652758982,166.357189701291,17509.8175349764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03,0.4541,0.27867,9.611,-0.1213,-0.2662,9.6256,191.3613,0.351967428550187,-19.2379875401818,-1105.00638048636,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03,0.0629,0.1815,11.1603,-0.539,0.6113,11.1374,224.3062,0.241351438994888,34.9598580369637,2159.87575991342,,,,,,,,,,,,,9.03,0.1411,-0.11979,8.8434,0.1878,-0.2062,8.8451,275.7269,0.343630567000108,67.2639210961651,2473.39630709529,,,,,,,,,,,,,
9.073,-0.4448,2.611455,9.0711,8.1692,2.59752822207186,167.70507749593,17677.5226124723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.073,0.2949,0.411915,9.7307,0.0596,-0.3347,9.7419,191.297,0.36395694284015,-18.9540884459161,-1123.96046893228,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.073,0.1467,0.17765,8.747,-0.437,0.3614,8.7356,224.229,0.22861115119591,34.0451788869291,2193.92093880035,,,,,,,,,,,,,9.073,-0.3162,-0.10274,10.0202,0.1255,0.223,10.0272,275.6694,0.254356453600086,68.4195503470544,2541.81585744234,,,,,,,,,,,,,
9.116,-0.2653,1.39062,11.1169,8.0103,2.35614657765749,168.811583646154,17846.3341961185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116,0.4996,0.692265,10.7495,-0.0558,-0.5824,10.7706,191.2035,0.42961855427212,-18.6045277402185,-1142.5649966725,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116,0.4879,-0.40579,9.0558,-0.9921,0.4859,9.0134,224.1945,0.101730920956728,33.0036195066553,2226.924558307,,,,,,,,,,,,,9.116,-0.2708,-0.40161,10.3302,0.374,0.1887,10.3368,275.604,0.123163162880069,69.4439863072238,2611.25984374956,,,,,,,,,,,,,
9.159,-0.1683,2.0929755,10.4885,7.8636,2.30351236212599,169.865455580847,18016.1996516993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.159,0.0842,1.711605,10.5831,0.4975,-1.3585,10.6152,191.0804,0.686015843417696,-17.9985697453753,-1160.56356641787,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.159,0.8494,0.63195,10.7773,-0.6204,-0.3105,10.8089,224.1986,0.207774736765383,32.0681039421901,2258.99266224919,,,,,,,,,,,,,9.159,-0.3138,-1.05743,11.6147,0.901,0.2554,11.6267,275.5181,-0.112955469695945,70.2323036348171,2681.49214738438,,,,,,,,,,,,,
9.202,0.0472,3.6471435,9.0328,7.7318,2.57223858970079,171.188053743115,18187.3877054425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.202,0.0495,1.127175,11.105,0.4049,-0.7387,11.1304,190.9427,0.774247674734157,-17.3043799192156,-1177.86794633709,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.202,0.8195,0.35145,9.3455,-0.6729,-0.1843,9.3654,224.2182,0.236509789412306,31.1613234303719,2290.15398567957,,,,,,,,,,,,,9.202,-0.4276,-0.26862,11.1263,0.1646,0.2826,11.1378,275.411,-0.144088375756756,70.9894880563496,2752.48163544073,,,,,,,,,,,,,
9.245,-0.4005,1.1541915,9.4147,7.6339,2.28862917176063,172.227042487443,18359.6147479299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.245,-0.1708,1.025325,11.2918,0.5619,-0.556,11.3131,190.7953,0.824463139787325,-16.5599746280028,-1194.42792096509,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.245,0.859,-1.23002,10.7928,-1.6304,0.8453,10.7338,224.2828,-0.056796168470155,29.9612369606712,2320.11522264024,,,,,,,,,,,,,9.245,-0.0972,-1.08768,10.013,0.8755,0.0342,10.0289,275.2866,-0.332806700605405,71.5579541530334,2824.03958959376,,,,,,,,,,,,,
9.288,0.2064,3.219909,8.8209,7.5552,2.47488513740851,173.452287197418,18533.0670351273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.288,-0.0906,2.18421,9.799,0.6116,-1.5864,9.8772,190.6399,1.09641251182986,-15.5436199647474,-1209.97154092984,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.288,0.8877,0.68057,9.47,-0.3802,-0.4597,9.5176,224.3697,0.090677065223876,28.9086237246646,2349.0238463649,,,,,,,,,,,,,9.288,0.3505,-0.05005,9.1307,-0.014,-0.4526,9.1308,275.1504,-0.276255360484324,72.1829715898383,2896.2225611836,,,,,,,,,,,,,
9.331,0.2902,2.0832735,9.0053,7.5102,2.39656280992681,174.599209579912,18707.6662447072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.331,0.0219,1.049265,8.6102,0.2601,-0.5571,8.6504,190.4899,1.08698300946389,-14.536694803858,-1224.50823573369,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.331,1.1427,1.67486,7.4254,0.104,-1.3134,7.5551,224.4624,0.407513652179101,28.1728470756131,2377.19669344051,,,,,,,,,,,,,9.331,0.3745,-0.47146,9.4683,0.3406,-0.4155,9.4748,274.9961,-0.315296288387459,72.7689480987401,2968.99150928234,,,,,,,,,,,,,
9.374,0.0627,1.9021695,10.9865,7.483,2.29768414794145,175.647253300421,18883.3134980076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.374,0.7426,0.159285,9.4985,-0.5521,0.1751,9.5157,190.3495,0.901443407571111,-13.7153092448614,-1238.22354497856,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.374,0.5753,-1.55265,10.5893,-1.5021,1.3087,10.5165,224.6192,0.015480921743281,27.0450376961259,2404.24173113664,,,,,,,,,,,,,9.374,0.2464,0.74008,11.1443,-0.7336,-0.3684,11.1425,274.8241,-0.104221030709967,73.5659998653194,3042.55750914766,,,,,,,,,,,,,
9.417,0.0567,1.4404005,11.9513,7.4799,2.12622741835316,176.523840291341,19059.837338299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.417,0.077,2.73987,8.6629,0.4916,-2.015,8.811,190.1852,1.26912872605689,-12.526238367379,-1250.74978334593,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.417,0.7129,2.05667,10.5666,0.6622,-1.0367,10.689,224.7496,0.423718737394625,26.3254661322899,2430.56719726893,,,,,,,,,,,,,9.417,-0.0517,0.02893,10.2692,-0.0987,-0.0118,10.2739,274.6444,-0.077590824567974,74.3896818380407,3116.9471909857,,,,,,,,,,,,,
9.46,-0.0701,0.7462455,11.512,7.5069,1.85023103468253,177.124430898591,19236.9617691976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,0.5283,0.673365,8.3182,-0.2866,-0.1699,8.357,190.0451,1.14997598084551,-11.456320235108,-1262.20610358104,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,0.7644,0.59367,6.9118,-0.2411,-0.3769,6.9639,224.9192,0.4577089899157,25.6398848209751,2456.2070820899,,,,,,,,,,,,,9.46,0.3996,-0.88748,7.4536,0.731,-0.3552,7.4673,274.4649,-0.239568659654379,75.0513859756756,3191.99857696138,,,,,,,,,,,,,
9.503,-0.0953,1.382304,11.9046,7.5623,1.75664562774602,177.631436098904,19414.5932052965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.503,0.6911,0.46473,9.6134,-0.4294,0.0784,9.6432,189.9115,1.01292678467641,-10.5234512990061,-1272.72955488005,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.503,0.6962,0.99539,8.7051,0.0448,-0.4136,8.774,225.1084,0.56524519193256,25.0618397116771,2481.26892180158,,,,,,,,,,,,,9.503,0.8845,1.56706,8.1671,-1.3691,-0.9414,8.1743,274.2852,0.121757072276497,76.0744158452413,3268.07299280662,,,,,,,,,,,,,
9.546,0.6721,0.6468,8.9394,7.566,1.53467650219682,177.916472173668,19592.5096774702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.546,0.2709,0.10773,10.771,-0.0465,0.5195,10.7675,189.7877,0.831887427741127,-9.77162171983944,-1282.50117659989,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.546,0.3107,0.56474,10.2828,0.0181,0.2454,10.3024,225.3323,0.565144153546048,24.4836935639926,2505.75261536557,,,,,,,,,,,,,9.546,0.487,-0.76769,8.4711,0.6667,-0.3572,8.4843,274.0994,-0.056132342178803,76.9195563003518,3344.99254910697,,,,,,,,,,,,,
9.589,-0.045,4.8513465,6.2579,7.6524,2.19801050175745,178.864842247992,19771.3745197181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.589,0.1524,2.36775,8.8999,0.3727,-1.5766,9.0428,189.6358,1.1390599421929,-8.71261962622103,-1291.21379622611,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.589,0.5561,0.40799,10.2134,-0.237,0.1535,10.2364,225.5657,0.533713322836838,23.8741165855989,2529.62673195117,,,,,,,,,,,,,9.589,0.8378,-0.15675,8.8219,0.1229,-0.6899,8.8393,273.9253,-0.076255873743042,77.744573223898,3422.73712233087,,,,,,,,,,,,,
9.632,0.5416,0.0895125,10.8524,7.7644,1.77631090140596,179.391512721965,19950.7660324401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.632,0.3906,-0.454125,9.9797,-0.2746,1.0306,9.9445,189.5211,0.820422953754321,-7.9722545210412,-1299.18605074715,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.632,0.0007,-0.98912,10.4852,-0.7133,1.3528,10.4171,225.8406,0.229146658269471,22.9599729426379,2552.58670489381,,,,,,,,,,,,,9.632,0.1279,0.23309,10.4404,-0.2728,0.0224,10.4448,273.7686,-0.014386698994434,78.6314593221928,3501.36858165306,,,,,,,,,,,,,
9.675,-0.3742,1.0574025,13.3627,7.883,1.63252922112477,179.774401515657,20130.5404339558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.675,-0.1074,-0.2982,12.1597,0.266,1.0312,12.1227,189.4132,0.596698363003457,-7.45561400661224,-1306.64166475376,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.675,0.276,1.15599,11.8283,0.4546,-0.095,11.8748,226.1039,0.414515326615577,22.2311979680229,2574.81790286183,,,,,,,,,,,,,9.675,-0.0241,-0.15807,10.8103,0.0637,0.1908,10.8147,273.6259,-0.043123359195547,79.4896087602865,3580.85819041335,,,,,,,,,,,,,
9.718,-1.217,5.096091,7.2503,8.0099,2.32524157689982,180.850002665124,20311.3904366209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.718,-0.1026,3.13698,10.601,0.7163,-2.1303,10.7879,189.2794,1.10475469040277,-6.43091716478397,-1313.07258191855,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.718,0.4891,-0.31757,9.8782,-0.5996,0.4989,9.8686,226.3911,0.268098261292461,21.3560059280848,2596.17390878992,,,,,,,,,,,,,9.718,0.5289,0.11715,9.8562,-0.1371,-0.3634,9.8681,273.5116,-0.011068687356438,80.3798128702193,3661.23800328357,,,,,,,,,,,,,
9.761,0.933,1.3352955,7.1869,8.1388,2.12725236151985,181.727614599211,20493.1180512201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.761,0.0207,-0.32718,10.0121,0.0477,0.9818,9.9735,189.185,0.818367752322213,-5.69260726103625,-1318.76518917958,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.761,0.1838,-0.75999,10.1607,-0.6349,0.9452,10.127,226.415,0.062480609033969,20.2751962358882,2616.44910502581,,,,,,,,,,,,,9.761,0.3996,-0.22121,9.4647,0.1517,-0.2073,9.4764,273.4157,-0.05309694988515,81.2279887176234,3742.46599200119,,,,,,,,,,,,,
9.804,-0.5825,0.24717,12.1417,8.2957,1.75123588921588,182.229210060994,20675.3472612811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.804,0.2661,1.919085,8.4714,0.119,-1.1792,8.5931,189.0806,1.03851120185777,-4.73415390775297,-1323.49934308734,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.804,0.0833,-1.30515,10.1488,-0.8672,1.2598,10.1081,226.7292,-0.211045512772825,18.9208604218849,2635.36996544769,,,,,,,,,,,,,9.804,0.9563,-1.4696,9.0817,1.2301,-0.6558,9.1277,273.3254,-0.33639755990812,81.7928639550046,3824.2588559562,,,,,,,,,,,,,
9.847,-1.5581,4.42827,9.9402,8.4401,2.28664271137271,183.266212344933,20858.613473626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.847,0.6181,-0.796005,8.6055,-0.5929,1.2313,8.5566,189.0117,0.671607961486216,-4.14260379484125,-1327.64194688218,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.847,0.2293,0.83336,5.9398,0.3992,-0.3581,5.9711,227.0042,-0.00216441021826,17.7754057104361,2653.14537115813,,,,,,,,,,,,,9.847,0.6462,-2.5256,7.8295,2.1911,-0.323,7.8834,273.2547,-0.774238047926496,81.9198987043673,3906.17875466056,,,,,,,,,,,,,
9.89,0.4219,3.3567765,8.852,8.5838,2.50066946909817,184.517241386599,21043.1307150126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89,0.3511,1.477875,8.7132,0.0126,-0.7954,8.8015,188.928,0.832861369188973,-3.38980027422677,-1331.0317471564,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89,0.6902,1.86307,4.1764,0.7776,-1.4244,4.2629,227.2808,0.370882471825392,17.0029978810309,2670.14836903916,,,,,,,,,,,,,9.89,0.5768,-0.79662,11.1155,0.5207,-0.2446,11.1446,273.1894,-0.778714438341197,82.0424570633154,3988.22121172388,,,,,,,,,,,,,
9.933,0.7319,-1.3096545,10.8416,8.7437,1.73860467527853,185.006205634444,21228.1369206471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933,0.4361,1.00653,7.9243,-0.1442,-0.3947,7.9868,188.8558,0.867595095351178,-2.60226302745009,-1333.63401018385,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933,0.7309,3.04425,8.1652,1.55,-1.9534,8.2893,227.549,0.905555977460314,16.7652635572607,2686.91363259642,,,,,,,,,,,,,9.933,-0.0565,-0.80322,12.9627,0.4243,0.4102,12.9762,273.1319,-0.783615550672958,82.1601143099316,4070.38132603381,,,,,,,,,,,,,
9.976,0.7989,2.901822,10.6824,8.9258,1.97124814022283,185.727813347234,21413.8647339943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976,0.5534,0.875805,8.7024,-0.2466,-0.2131,8.758,188.7957,0.869237076280943,-1.81308379974364,-1335.4470939836,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976,0.4687,-3.38173,18.0724,-2.4163,2.5142,18.0123,227.8374,0.048098781968251,15.6700720379984,2702.58370463442,,,,,,,,,,,,,9.976,-0.7077,-2.24125,10.2333,1.6353,0.9901,10.287,273.0571,-1.07514244053837,81.9862446666825,4152.36757070049,,,,,,,,,,,,,
10.019,1.9146,2.6612355,10.3065,9.1198,2.10924561217826,186.587418531979,21600.4521525263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.019,0.259,-0.807345,10.5292,-0.1533,1.4466,10.4649,188.7657,0.533920661024754,-1.35922098729338,-1336.80631497089,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.019,-0.1514,2.22002,15.3059,1.6261,-0.5111,15.3522,228.0766,0.482483025574601,15.0092647623425,2717.59296939676,,,,,,,,,,,,,10.019,0.5828,-0.00264,9.2804,-0.2756,-0.3985,9.2906,272.9953,-0.860641952430693,82.0268755115411,4234.39444621203,,,,,,,,,,,,,
10.062,0.5272,1.000692,12.174,9.3352,1.88753488974261,187.225312994289,21787.6774655206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.062,0.2183,2.88435,9.5165,0.3796,-1.9411,9.7126,188.6979,1.0040065288198,-0.435272307048072,-1337.24158727794,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.062,0.4316,-1.8095,10.0015,-1.4058,1.1565,9.9853,228.3432,0.024086420459681,13.8900608815716,2731.48303027833,,,,,,,,,,,,,10.062,0.8701,-1.90542,8.9823,1.3743,-0.5594,9.073,272.9127,-1.06959756194455,81.8585507468858,4316.25299695892,,,,,,,,,,,,,
10.105,-0.2868,1.752828,11.591,9.5387,1.86059351179409,187.83626607865,21975.5137315992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.105,0.1201,-1.54644,11.7921,-0.1167,2.2562,11.6734,188.6871,0.493917223055843,-0.021412932566723,-1337.26300021051,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.105,1.0146,1.15467,7.1153,0.1804,-1.0975,7.1814,228.5476,0.250203136367745,12.9969737167088,2744.48000399504,,,,,,,,,,,,,10.105,0.833,-0.65714,10.0681,0.1769,-0.5159,10.1103,272.8092,-0.987106049555644,81.7727174946194,4398.02571445354,,,,,,,,,,,,,
10.148,-0.0091,2.355738,9.3177,9.7348,1.95962240943527,188.546248060652,22164.0599796599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.148,-0.3815,0.03738,13.9134,0.6084,0.9181,13.8818,188.6711,0.402609778444674,0.301138997303457,-1336.9618612132,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.148,1.0828,-2.39283,9.5287,-2.1123,1.0194,9.5545,228.7864,-0.278403490905804,11.5752799245725,2756.05528391961,,,,,,,,,,,,,10.148,0.7947,-0.72424,10.3829,0.205,-0.4324,10.4282,272.6719,-0.934532839644515,81.7394574522641,4479.7651719058,,,,,,,,,,,,,
10.191,-0.063,3.112032,8.196,9.9071,2.19010432754822,189.486711960768,22353.5466916206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.191,-0.3276,2.235765,11.6796,0.7796,-1.2067,11.7951,188.6474,0.769240822755739,0.990321971484703,-1335.97153924172,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.191,1.0385,2.43727,8.5806,1.1235,-1.7468,8.6819,228.9088,0.264731207275356,10.6967208306173,2766.75200475023,,,,,,,,,,,,,10.191,0.9108,-0.35156,10.511,-0.1271,-0.5211,10.5467,272.5009,-0.817938271715612,81.8227919778377,4561.58796388364,,,,,,,,,,,,,
10.234,0.2423,-0.637791,9.0903,10.0914,1.62452526203857,189.861596795373,22543.408288416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234,-0.3013,2.268525,8.2966,0.6688,-1.3777,8.4448,188.6245,1.06909765820459,1.9793617811148,-1333.9921774606,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.234,0.9308,0.81499,6.676,0.0483,-0.7499,6.7427,229.0146,0.374782965820285,9.92821349520705,2776.68021824544,,,,,,,,,,,,,10.234,0.7815,0.29887,9.9101,-0.6509,-0.4077,9.9197,272.297,-0.59457661737249,82.1294881577545,4643.7174520414,,,,,,,,,,,,,
10.277,0.4159,3.0622515,7.0887,10.2244,1.91207050963086,190.524026877571,22733.9323152936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.277,0.4661,0.65709,8.2116,-0.2999,0.0125,8.2471,188.6216,0.986696126563673,2.88600005910398,-1331.1061774015,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.277,1.0445,-3.74517,14.9204,-2.8299,2.2412,14.9161,229.1585,-0.449207627343772,8.33571556663274,2785.01593381207,,,,,,,,,,,,,10.277,1.1598,0.55572,9.3618,-0.7913,-0.7574,9.3877,272.087,-0.364517293897992,82.6662436611458,4726.38369570254,,,,,,,,,,,,,
10.32,1.7004,0.1932315,8.1146,10.3778,1.56830270770469,190.842689157843,22924.7750044514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32,-0.1074,-0.358575,10.4574,0.1297,1.1541,10.404,188.6308,0.717641901250939,3.52358411178042,-1327.58259328972,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32,0.4951,1.08757,12.5537,0.73,-0.3156,12.5834,229.2018,-0.141852101875018,7.05057316352718,2792.0665069756,,,,,,,,,,,,,10.32,1.4267,0.05929,8.7453,-0.2916,-0.9606,8.8083,271.8249,-0.279755835118393,83.2877606233166,4809.67145632586,,,,,,,,,,,,,
10.363,0.6385,-1.678908,9.3189,10.4867,0.91886056616375,190.511909296574,23115.286913748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.363,-0.33,1.802115,10.2036,0.6126,-0.8018,10.3079,188.6264,0.934536521000751,4.37806278420668,-1323.20453050551,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.363,1.0338,-0.90618,7.8647,-1.0321,0.1827,7.9097,229.2745,-0.294717681500014,5.61256518079663,2797.67907215639,,,,,,,,,,,,,10.363,0.9838,-0.21593,9.3019,-0.0708,-0.4451,9.3496,271.5121,-0.266990668094715,83.9220427525112,4893.59349907837,,,,,,,,,,,,,
10.406,0.3943,2.507736,9.8241,10.5721,1.236635652931,190.498904522072,23305.7858182701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.406,-0.1133,0.409395,8.6186,0.1784,0.3194,8.6246,188.6272,0.829508216800601,5.12751315243279,-1318.07701735308,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.406,1.0625,2.22783,5.5531,1.0338,-1.8207,5.6317,229.2939,0.209791854799989,4.67906673436608,2802.35813889076,,,,,,,,,,,,,10.406,0.9706,-0.04741,10.3554,-0.2407,-0.3474,10.3973,271.1647,-0.223074534475772,84.6002410153247,4978.1937400937,,,,,,,,,,,,,
10.449,1.0108,1.9864845,10.7686,10.6353,1.3866054223448,190.635869516984,23496.4216877871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.449,0.3882,0.64701,8.2356,-0.2647,-0.0088,8.2675,188.6222,0.793008573440481,5.84046387729878,-1312.23655347578,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.449,0.7512,-1.60666,10.6216,-1.1456,0.8958,10.6542,229.3326,-0.153498516160009,3.38227791697553,2805.74041680774,,,,,,,,,,,,,10.449,0.7276,-0.38456,9.6156,0.0762,-0.1322,9.6529,270.8011,-0.255371627580617,85.2461421850333,5063.43988227873,,,,,,,,,,,,,
10.492,0.6457,2.2036245,11.1397,10.6741,1.55000923787584,190.936238327427,23687.3579261145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.492,0.3475,0.259875,10.1198,-0.2547,0.4722,10.1195,188.6103,0.686381858752385,6.44678788747667,-1305.7897655883,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.492,0.021,2.61899,11.0227,2.108,-0.9624,11.0417,229.2786,0.400999187071993,2.63998680281699,2808.38040361055,,,,,,,,,,,,,10.492,0.7528,-0.46222,9.6,0.1372,-0.1468,9.6412,270.4009,-0.296741302064494,85.850673680258,5149.29055595899,,,,,,,,,,,,,
10.535,-0.0953,3.760449,11.6916,10.6817,1.99209719030067,191.678695090294,23879.0366212048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.535,0.4134,1.17621,10.1581,-0.1744,-0.3679,10.2249,188.5829,0.784347487001908,7.15107752590408,-1298.6386880624,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.535,0.2987,0.64768,10.9688,0.5272,-0.008,10.9813,229.2655,0.450335349657594,1.94703185124404,2810.3274354618,,,,,,,,,,,,,10.535,0.5959,-0.66231,10.359,0.2772,0.0523,10.3948,269.9629,-0.369855041651595,86.3820914358957,5235.67264739488,,,,,,,,,,,,,
10.578,-1.0709,2.829981,12.0926,10.686,2.15967395224054,192.588728615102,24071.6253498199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578,0.138,2.063565,9.0544,0.2017,-1.1599,9.1956,188.5399,1.04019098960153,8.11121066693111,-1290.52747739547,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578,-0.1023,0.67408,10.5247,0.7388,0.2384,10.5195,229.2547,0.495084279726076,1.29882582973958,2811.62626129154,,,,,,,,,,,,,10.578,1.5812,-4.47326,8.3945,3.7935,-1.0794,8.604,269.4884,-1.19053603332128,86.0928281998637,5321.76547559475,,,,,,,,,,,,,
10.621,-0.7716,4.453218,10.1581,10.6611,2.61838276179243,193.957470949461,24265.5828207693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.621,0.5558,-0.708015,10.0288,-0.5584,1.3624,9.9635,188.5121,0.690549791681221,8.72170261003784,-1281.80577478543,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.621,0.1096,2.02906,11.1005,1.4395,-0.6465,11.1475,229.2321,0.80187942378086,0.957414952289901,2812.58367624383,,,,,,,,,,,,,10.621,0.4331,-0.96525,9.7293,0.5304,0.1565,9.7675,268.9913,-1.14547882665702,85.8486221704959,5407.61409776524,,,,,,,,,,,,,
10.664,-0.4472,1.589742,10.7183,10.6482,2.41265460943394,195.120485131462,24460.7033059008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.664,0.2278,1.205085,10.2455,0.0387,-0.344,10.3113,188.4663,0.793456833344977,9.43510159480832,-1272.37067319062,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.664,-0.1969,0.80575,8.006,0.7105,0.1223,8.0133,229.2283,0.802653539024688,0.61677819008405,2813.20045443391,,,,,,,,,,,,,10.664,0.4667,-0.32659,13.3398,-0.1579,0.3331,13.3526,268.4805,-0.981701061325617,85.7681939064595,5493.3822916717,,,,,,,,,,,,,
10.707,-0.3275,1.871793,8.3397,10.6229,2.30448228754716,196.175326991577,24656.8786328924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.707,0.1452,1.388625,9.4027,0.1295,-0.5329,9.4851,188.4146,0.912490466675982,10.2675342129098,-1262.10313897771,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.707,0.1611,2.33189,8.1233,1.4257,-0.9751,8.2213,229.1993,1.10850083121975,0.581988720073262,2813.78244315398,,,,,,,,,,,,,10.707,-0.8813,-2.63758,12.5329,1.8796,1.4509,12.5746,267.8898,-1.31287684906049,85.3565898546883,5578.73888152639,,,,,,,,,,,,,
