time,ax,ay,az,yaw ,acc,velo,dis
88.881,0.9069,3.84626,9.3982,21.8039,1.91824095546325,178.17501142336,175367.173208836
88.924,0.0701,2.13301,10.0506,22.0144,1.9611947643706,178.960675251709,175546.133884088
88.967,1.011,3.83306,8.9828,22.2267,2.33556781149648,180.120712127185,175726.254596215
89.01,1.0852,3.90544,9.622,22.4457,2.64954224919718,181.594723440362,175907.849319656
89.053,-0.0951,1.93556,9.5047,22.6828,2.50674579935775,182.925938303699,176090.775257959
89.096,0.0007,1.56816,8.747,22.9126,2.3190286394862,184.069436007164,176274.844693966
89.139,-0.2076,1.67222,8.0503,23.1254,2.18966691158896,185.083571982733,176459.928265949
89.182,0.3909,2.486,8.7075,23.3157,2.24893352927117,186.156974575983,176646.085240525
89.225,0.2245,1.00188,10.4014,23.3243,1.99952282341693,186.980966463379,176833.066206988
89.268,0.2999,1.47466,9.6843,23.486,1.89455025873355,187.699985786092,177020.766192775
89.311,0.033,1.74064,9.2138,23.6124,1.86376820698684,188.388223057058,177209.154415832
89.354,-0.3848,-0.27412,11.0921,23.72,1.43619056558947,188.648882686627,177397.803298518
89.397,0.1467,0.63844,11.4476,23.78,1.27664045247158,188.749992203078,177586.553290721
89.44,0.2078,0.51601,10.6839,23.814,1.12451436197726,188.698975629034,177775.25226635
89.483,0.0629,1.68135,9.5969,23.8065,1.23588148958181,188.759326182596,177964.011592533
89.526,-0.629,0.51205,10.2757,23.7846,1.09111519166545,188.67491043824,178152.686502971
89.569,0.0138,0.81103,11.62,23.7294,1.03509815333236,188.534477655552,178341.220980627
89.612,0.0054,1.18624,11.3159,23.6594,1.06532652266589,188.424273242197,178529.645253869
89.655,0.1802,0.13541,9.8495,23.5692,0.879343218132709,188.128085524309,178717.773339393
89.698,-0.0736,2.486,6.5419,23.4471,1.20067457450617,188.153229162795,178905.926568556
89.741,-0.4506,0.9229,7.083,23.3342,1.14511965960493,188.122817886379,179094.049386442
89.784,0.0869,1.42197,8.6392,23.2131,1.20048972768395,188.147776678042,179282.19716312
89.827,0.3143,1.95393,9.294,23.0947,1.35117778214716,188.323423524169,179470.520586645
89.87,-0.3429,1.98561,9.8507,22.9819,1.47806422571773,188.625956813866,179659.146543458
89.913,-0.5105,-0.03575,13.1475,22.8806,1.17530138057418,188.625727258419,179847.772270717
89.956,-0.4171,0.26851,12.124,22.7767,0.993943104459345,188.444139426858,180036.216410144
89.999,0.1922,2.8336,9.0474,22.6755,1.36187448356748,188.630482974405,180224.846893118
90.042,-0.702,-2.04391,10.5893,22.5827,0.680717586853981,188.135669625238,180412.982562743
90.085,0.5525,1.13751,8.2418,22.4828,0.772076069483185,187.7322147587,180600.714777502
90.128,-0.125,2.13829,6.5635,22.3732,1.04531885558655,187.602002678266,180788.31678018
90.171,-0.5117,-0.79816,8.3866,22.263,0.676623084469238,187.103094826715,180975.419875007
90.214,0.434,1.39436,9.0941,22.1354,0.820170467575391,186.74773435827,181162.167609365
90.257,-0.2663,0.44891,8.729,21.9941,0.745918374060313,186.318121796309,181348.485731162
90.3,-0.1334,0.07491,9.1947,21.8298,0.61171669924825,185.754307559537,181534.240038721
90.343,-0.149,0.82148,10.1919,21.6392,0.6536693593986,185.232445982915,181719.472484704
90.386,-0.5799,1.15203,10.3056,21.4455,0.75334148751888,184.810256534413,181904.282741238
90.429,-0.6458,0.84128,12.5897,21.2273,0.770929190015104,184.405654788407,182088.688396027
90.472,-0.3381,0.30536,14.6894,20.9816,0.677815352012084,183.907939204399,182272.596335231
90.515,0.5298,0.20262,14.9743,20.7037,0.582776281609667,183.315184549988,182455.911519781
90.558,-0.3405,0.16445,11.0765,20.3976,0.499111025287734,182.638764639255,182638.550284421
90.601,-0.4961,1.33111,7.0734,20.101,0.665510820230187,182.128744523464,182820.679028944
90.644,-0.155,-0.16214,7.8396,19.7864,0.49998065618415,181.453194243628,183002.132223188
90.687,0.7488,2.25951,7.1105,19.4753,0.85188652494732,181.129549832554,183183.26177302
90.73,0.0078,0.47256,6.9896,19.1702,0.776021219957856,180.730040116491,183363.991813137
90.773,-0.0783,0.89001,7.1943,18.8786,0.798818975966285,180.353328156437,183544.345141293
90.816,-0.5129,1.37588,6.7921,18.6094,0.914231180773028,180.092028401189,183724.437169694
90.859,-0.5404,0.1881,9.233,18.3585,0.769004944618422,179.685502409787,183904.122672104
90.902,-0.0041,1.15335,10.2709,18.1343,0.845873955694738,179.355845429461,184083.478517534
90.945,-0.404,2.58082,9.8878,17.9461,1.19286316455579,179.373177657996,184262.851695192
90.988,-1.3509,0.94138,11.8092,17.7766,1.14256653164463,179.34021325362,184442.191908445
91.031,-0.4686,0.31064,14.7468,17.6264,0.976181225315706,179.140863542915,184621.332771988
91.074,0.6902,0.67012,13.5066,17.4843,0.914968980252565,178.880301587147,184800.213073575
91.117,-0.0125,1.551,8.0742,17.3566,1.04217518420205,178.746945835328,184978.960019411
91.16,0.1575,1.3035,7.8575,17.2404,1.09444014736164,178.665855046669,185157.625874457
91.203,-0.1023,1.13102,8.9612,17.1356,1.10175611788931,178.592080228538,185336.217954686
91.246,0.1383,1.61029,10.8227,17.0421,1.20346289431145,178.620012186829,185514.837966873
91.289,-0.6087,0.35013,10.5414,16.9588,1.03279631544916,178.477277566257,185693.315244439
91.332,-0.2711,0.77935,8.6919,16.8821,0.982107052359329,178.283853682596,185871.599098121
91.375,-0.3776,0.04455,8.0826,16.8171,0.794595641887463,177.902918388463,186049.50201651
91.418,-0.1346,2.06591,6.6209,16.795,1.04885851350997,177.776245965952,186227.278262476
91.461,-0.7679,-0.4268,8.632,16.7883,0.753726810807976,177.354441840739,186404.632704317
91.504,-0.4375,0.46332,10.1488,16.7978,0.695645448646381,176.874556353365,186581.50726067
91.547,-0.9546,0.95183,11.0981,16.8141,0.746882358917105,176.445907776261,186757.953168446
91.59,-1.5807,0.29612,13.7305,16.8342,0.656729887133684,175.927106727374,186933.880275174
91.633,-0.5332,-0.65461,16.2695,16.837,0.394461909706947,175.146037701061,187109.026312875
91.676,-0.2842,1.07569,11.8953,16.8359,0.530707527765558,174.501214292805,187283.527527167
91.719,-0.3932,1.8249,7.5642,16.8496,0.789546022212446,174.115229378997,187457.642756546
91.762,-0.3417,0.91102,6.7598,16.8495,0.813840817769957,173.753539260746,187631.396295807
91.805,0.1311,1.76308,6.0355,16.8668,1.00368865421597,173.581696978942,187804.977992786
91.848,0.3562,1.42725,6.0056,16.8841,1.08840092337277,173.494566966294,187978.472559752
91.891,0.0677,0.58586,7.733,16.8977,0.987892738698218,173.306928768971,188151.779488521
91.934,-0.0748,1.83282,8.8858,16.9317,1.15687819095857,173.288276023909,188325.067764545
91.977,-0.7176,-0.03839,12.458,16.9755,0.91782455276686,173.030569640655,188498.098334186
92.02,-0.2447,0.52129,12.7022,17.0417,0.838517642213488,172.693556346848,188670.791890533
92.063,-0.1609,1.04929,11.3926,17.1339,0.88067211377079,172.398697524598,188843.190588057
92.106,-0.2064,-1.39865,11.2298,17.2133,0.424807691016632,171.647974279594,189014.838562337
92.149,0.5214,3.29186,7.0303,17.3172,0.998218152813306,171.470661496387,189186.309223833
92.192,0.0593,1.11518,8.5052,17.44,1.02161052225064,171.316741082617,189357.625964916
92.235,-0.1059,-0.06996,10.3212,17.5591,0.803296417800516,170.944506564397,189528.57047148
92.278,0.8434,3.65398,8.1197,17.6788,1.37343313424041,171.142408762616,189699.712880243
92.321,-0.4207,-1.15896,10.284,17.777,0.86695450739233,170.833832333988,189870.546712577
92.364,0.4173,1.12178,12.4197,17.8712,0.917919605913864,170.576221003881,190041.122933581
92.407,-0.4518,1.05721,9.7346,17.9686,0.945777684731092,170.346467752591,190211.469401334
92.45,-1.1701,-0.627,9.9333,18.0526,0.631222147784873,169.802158964356,190381.271560298
92.493,-0.7236,1.1099,9.8148,18.1375,0.726957718227899,169.353585746563,190550.625146044
92.536,-0.738,3.07857,8.4513,18.2559,1.19728017458232,169.375334985125,190720.00048103
92.579,-1.637,-0.62832,12.4903,18.339,0.832160139665855,169.03196418877,190889.032445218
92.622,-1.0731,1.03092,12.4376,18.4239,0.871912111732684,168.728345364482,191057.760790583
92.665,-1.0049,1.15203,10.7306,18.5033,0.927935689386147,168.480750117847,191226.241540701
92.708,-0.7403,0.98087,9.6771,18.5709,0.938522551508918,168.243741733335,191394.485282434
92.751,-0.5344,0.53317,9.579,18.6138,0.857452041207134,167.925662838522,191562.410945273
92.794,-0.4123,0.67276,8.5351,18.6428,0.820513632965708,167.570645535467,191729.981590808
92.837,-0.6709,-0.11605,9.1636,18.6416,0.633200906372566,167.028315505819,191897.009906314
92.88,-0.2771,0.14069,9.2928,18.6347,0.534698725098053,166.387483294896,192063.397389609
92.923,-0.0556,1.09934,6.4473,18.6449,0.647626980078442,165.859579338954,192229.256968948
92.966,-0.4004,1.87363,5.6884,18.6743,0.892827584062754,165.576875986996,192394.833844935
93.009,-1.1893,-0.19635,9.1504,18.6489,0.674992067250203,165.076337118225,192559.910182053
93.052,-0.3537,-0.87846,9.9058,18.6036,0.364301653800163,164.265107836005,192724.175289889
93.095,0.0138,-0.28457,9.4497,18.5606,0.23452732304013,163.324104223024,192887.499394112
93.138,-0.3956,0.40546,11.1412,18.5309,0.268713858432104,162.417287145436,193049.916681257
93.181,-0.5704,-1.71864,13.5473,18.4822,-0.128756913254317,161.112999296161,193211.029680554
93.224,0.3071,0.60027,13.0218,18.4632,0.017048469396547,159.954516829537,193370.984197383
93.267,0.2137,0.38038,12.1611,18.4473,0.089714775517237,158.868700669033,193529.852898052
93.31,0.999,1.25477,10.3259,18.4494,0.32272582041379,158.015895553426,193687.868793606
93.353,1.3175,2.55178,9.0702,18.455,0.768536656331032,157.608901273737,193845.477694879
93.396,0.1958,-0.65989,10.5522,18.4648,0.482851325064826,156.916221662781,194002.393916542
93.439,0.337,-0.48477,9.6364,18.461,0.28932706005186,156.030017786812,194158.423934329
93.482,0.5537,1.57608,6.5012,18.5077,0.546677648041488,155.401164498833,194313.825098828
93.525,-0.5811,-1.12475,6.8986,18.5567,0.212392118433191,154.438025681245,194468.263124509
93.568,-0.6865,-0.30569,7.1979,18.6175,0.108775694746553,153.371270439971,194621.634394949
93.611,-1.0013,0.03674,7.6025,18.6956,0.094368555797242,152.290108059748,194773.924503009
93.654,-1.5723,-0.41756,8.9577,18.7684,-0.008017155362206,151.106559968365,194925.031062977
93.697,-1.4802,-0.88638,11.0454,18.8349,-0.183689724289765,149.747339308054,195074.778402285
93.74,-1.1318,-0.77055,10.4983,18.8864,-0.301061779431812,148.270746592602,195223.049148878
93.783,-0.8517,-0.09108,8.8092,18.9205,-0.25906542354545,146.836150233036,195369.885299111
93.826,-1.3341,-1.46047,10.4923,18.9108,-0.49934633883636,145.161272958179,195515.046572069
93.869,-0.4913,1.62349,10.0087,18.9178,-0.074779071069088,143.910962951089,195658.95753502
93.912,-1.3257,2.18306,10.879,18.9015,0.37678874314473,143.112220758213,195802.069755778
93.955,-1.9231,-0.56507,13.2804,18.7951,0.188416994515784,142.125106816708,195944.194862595
93.998,-0.7775,1.28502,12.9153,18.6778,0.407737595612627,141.3573134763,196085.552176071
94.041,-1.1557,0.30668,9.7322,18.5398,0.387526076490102,140.569308616769,196226.121484688
94.084,-0.4949,-0.02387,9.5454,18.3648,0.305246861192081,139.699024541941,196365.82050923
94.127,0.0126,0.89265,7.891,18.2086,0.422727488953665,138.946221094874,196504.766730325
94.17,-0.0676,0.66748,7.3883,18.0389,0.471677991162932,138.242368150016,196643.009098475
94.213,-0.5799,0.61743,6.9477,17.8762,0.500828392930346,137.567665606925,196780.576764082
94.256,-0.0999,1.83414,7.7414,17.7522,0.767490714344277,137.159625385249,196917.736389467
94.299,-0.8469,-0.02915,9.045,17.5847,0.608162571475421,136.592257020704,197054.328646488
94.342,-0.7607,1.90399,9.0295,17.4794,0.867328057180337,136.284054141863,197190.61270063
94.385,-1.0145,-0.43736,11.723,17.33,0.60639044574427,135.714913651587,197326.327614281
94.428,-0.5739,1.58532,11.5925,17.2283,0.802176356595416,135.341559072162,197461.669173353
94.471,-0.629,0.53581,13.3462,17.1129,0.748903085276333,134.914931221417,197596.584104575
94.514,-0.6984,-0.56111,12.3838,16.9714,0.486900468221066,134.226300753618,197730.810405328
94.557,0.1467,0.97559,9.1145,16.8499,0.584638374576853,133.635408192174,197864.445813521
94.6,-0.2567,0.64636,8.2837,16.7158,0.596982699661482,133.056859955815,197997.502673476
94.643,-0.6625,1.02036,8.3651,16.5733,0.681658159729186,132.562987179523,198130.065660656
94.686,-0.2711,2.22519,11.3614,16.4244,0.990364527783349,132.377820771286,198262.443481427
94.729,0.2844,0.23287,13.9232,16.2173,0.838865622226679,132.041155457492,198394.484636885
94.772,0.0258,0.99671,12.3718,15.9922,0.870434497781343,131.736059019252,198526.220695904
94.815,-1.6813,-2.03203,13.0817,15.7419,0.289941598225075,130.850469681457,198657.071165585
94.858,-1.6214,-4.7762,11.8834,15.5085,-0.72328672141994,128.951652024016,198786.022817609
94.901,0.4017,1.30746,5.1652,15.2909,-0.317137377135952,127.45898371086,198913.48180132
94.944,-0.3261,1.44309,3.4043,15.0551,0.034908098291238,126.31836087313,199039.800162193
94.987,-1.2766,0.25663,5.0132,14.8371,0.079252478632991,125.222082415742,199165.022244609
95.03,0.3299,4.03194,7.4086,14.6425,0.869789982906393,124.916341462628,199289.938586072
95.073,-0.2172,1.3706,9.7741,14.4937,0.969951986325114,124.710762512932,199414.649348585
95.116,0.3059,2.00134,10.0327,14.382,1.17622958906009,124.711461165972,199539.360809751
95.159,0.0761,1.94876,9.895,14.3014,1.33073567124807,124.866665901199,199664.227475652
95.202,0.0126,1.21792,10.8263,14.2268,1.30817253699846,124.999307502177,199789.226783154
95.245,-0.3836,-0.07788,12.3921,14.1584,1.03096202959877,124.854738595755,199914.08152175
95.288,-0.617,1.27182,10.1883,14.129,1.07913362367901,124.758341283413,200038.839863033
95.331,0.027,1.84206,10.2876,14.1248,1.23171889894321,124.814529246336,200163.654392279
95.374,-0.1657,-0.64009,11.5242,14.0941,0.857357119154569,124.49635542947,200288.150747709
95.417,0.3682,2.29636,8.413,14.1058,1.14515769532366,124.465982188773,200412.616729898
95.46,-0.1969,1.03092,7.8875,14.1114,1.12231015625892,124.412761409011,200537.029491307
95.503,-0.2388,-0.10813,8.2526,14.0991,0.876222125007139,124.113452597997,200661.142943905
95.546,0.4759,4.64288,6.9034,14.092,1.62955370000571,124.567475361982,200785.710419267
95.589,-0.8529,0.82544,10.1667,14.09,1.46873096000457,124.860675385966,200910.571094653
95.632,0.3215,-0.20295,14.9731,14.0776,1.13439476800366,124.819539217949,201035.390633871
95.675,1.0146,1.36015,13.4552,14.0704,1.17954581440292,124.823554096331,201160.214187967
95.718,0.1958,0.60951,8.2897,14.0598,1.06553865152234,124.713561811833,201284.927749779
95.761,0.0102,4.31761,5.3939,14.0511,1.71595292121787,125.25398379703,201410.181733576
95.804,-0.562,0.29612,8.5758,14.0475,1.4319863369743,125.510439197984,201535.692172774
95.847,1.1439,1.92368,10.6073,14.0499,1.53032506957944,125.865233331543,201661.557406105
95.89,0.5501,2.99684,10.4038,14.0656,1.82362805566355,126.513330451185,201788.070736557
95.933,-0.2831,-1.68696,12.3969,14.0834,1.12151044453084,126.459309959695,201914.530046516
95.976,0.4759,3.04425,8.9241,14.0997,1.50605835562467,126.789837379299,202041.319883895
96.019,-0.8349,1.50755,7.7606,14.1402,1.50635668449974,127.120663127778,202168.440547023
96.062,-0.3668,0.04323,10.7198,14.1813,1.21373134759979,127.158863539358,202295.599410563
96.105,-0.1657,2.07779,10.6863,14.2345,1.38654307807983,127.369875681417,202422.969286244
96.148,-0.465,0.87417,10.3822,14.2958,1.28406846246387,127.47841320786,202550.447699452
96.191,-0.21,0.93742,9.3252,14.361,1.21473876997109,127.51762104181,202677.965320494
96.234,-0.2256,1.52339,9.2498,14.4367,1.27646901597687,127.618559121766,202805.583879615
96.277,-0.295,0.64372,10.1404,14.5112,1.1499192127815,127.592947398527,202933.176827014
96.32,-0.386,0.0209,10.7425,14.571,0.9241153702252,127.341531832732,203060.518358847
96.363,0.1599,3.75672,8.5255,14.6251,1.49063629618016,127.656637192891,203188.17499604
96.406,-0.8948,-0.03179,10.0374,14.6667,1.18615103694413,127.667257293815,203315.842253333
96.449,0.0713,2.15413,9.9429,14.7069,1.3797468295553,127.871473187349,203443.713726521
96.492,-0.3034,2.61371,8.7146,14.7537,1.62653946364424,128.322481714973,203572.036208236
96.535,-0.4746,0.62931,10.3487,14.7856,1.42709357091539,128.574044349867,203700.610252586
96.578,0.1419,1.28238,10.217,14.8067,1.39815085673232,128.796664270579,203829.406916856
96.621,-0.1633,1.24685,8.3435,14.8204,1.36789068538585,128.989024019944,203958.395940876
96.664,-0.1047,0.8162,8.3687,14.8161,1.25755254830868,129.071045632232,204087.466986508
96.707,-0.2172,2.50833,7.8132,14.8199,1.50770803864695,129.403222734859,204216.870209243
96.75,-0.2328,3.27998,8.7565,14.8329,1.86216243091756,130.089854229755,204346.960063473
96.793,-0.8529,-0.69278,12.1671,14.8155,1.35117394473405,130.265497238469,204477.225560711
96.836,-0.1274,4.41507,10.46,14.8233,1.96395315578724,131.053919458235,204608.27948017
96.879,-1.0779,0.13156,11.9899,14.8117,1.59747452462979,131.475863046844,204739.755343217
96.922,-0.2759,-2.86418,12.3287,14.7958,0.705143619703831,131.005475730528,204870.760818947
96.965,0.4364,5.30794,6.488,14.7739,1.62570289576307,131.45564769027,205002.216466637
97.008,-1.1785,0.19206,9.0438,14.7541,1.33897431661045,131.61909107086,205133.835557708
97.051,0.033,-0.04499,10.4277,14.7235,1.06218145328836,131.505741588127,205265.341299296
97.094,0.0019,4.40066,8.006,14.7119,1.72987716263069,132.060087814737,205397.401387111
97.137,-0.3489,-1.40789,11.5123,14.6868,1.10232373010455,131.986880608821,205529.38826772
97.18,0.4113,2.8402,9.494,14.703,1.44989898408364,132.261248656884,205661.649516377
97.223,-0.38,1.10198,9.4138,14.7246,1.38031518726691,132.46603290813,205794.115549285
97.266,0.0869,0.7557,10.9891,14.7435,1.25539214981353,132.545894121923,205926.661443407
97.309,-0.228,2.03962,10.1751,14.7772,1.41223771985082,132.782600905753,206059.444044313
97.352,-0.0652,2.12124,9.9094,14.8211,1.55403817588066,133.161108145613,206192.605152458
97.395,-0.4949,0.22627,9.5287,14.8521,1.28848454070453,133.274061750297,206325.879214209
97.438,0.1994,2.59127,7.7797,14.9035,1.54904163256362,133.64757244684,206459.526786655
97.481,-0.4758,2.96659,6.6257,14.9479,1.8325513060509,134.30459281687,206593.831379472
97.524,-0.4183,1.27446,9.2964,14.9959,1.72093304484072,134.84999492569,206728.681374398
97.567,-0.1418,3.60129,10.3678,15.062,2.09700443587258,135.771468425542,206864.452842823
97.61,-0.7487,-0.89298,15.0353,15.1069,1.49900754869806,136.09494503822,207000.547787862
97.653,-0.0664,2.28844,11.9839,15.1556,1.65689403895845,136.576308141157,207137.124096003
97.696,-0.2675,0.15653,10.2888,15.1892,1.35682123116676,136.757598436303,207273.881694439
97.739,-0.2256,0.98219,7.6672,15.215,1.28189498493341,136.863962485216,207410.745656924
97.782,-0.5871,5.79249,4.356,15.2381,2.18401398794673,137.872445537142,207548.618102462
97.825,-1.048,0.19998,9.1683,15.2501,1.78720719035738,138.484121791479,207687.102224253
97.868,-0.216,2.69665,10.2888,15.2653,1.96909575228591,139.277686607744,207826.379910861
97.911,-1.3652,3.10222,10.7856,15.2855,2.19572060182872,140.297876273552,207966.677787134
97.954,-1.2647,-1.2551,14.1387,15.2433,1.50555648146298,140.627901818994,208107.305688953
97.997,-0.6649,3.08385,10.7725,15.2184,1.82121518517038,141.273586068144,208248.579275021
98.04,-0.7787,0.63844,11.1938,15.1588,1.58466014813631,141.68271528026,208390.261990302
98.083,-0.7655,2.37402,9.2354,15.1068,1.74253211850905,142.249716462748,208532.511706764
98.126,-0.5584,-1.87132,11.2034,15.0214,1.01976169480724,142.093947221535,208674.605653986
98.169,-0.0736,2.45047,7.4206,14.9379,1.30590335584579,142.22431964136,208816.829973627
98.212,-0.8325,3.3946,4.8444,14.8204,1.72364268467663,142.772431390016,208959.602405017
98.255,-0.8433,2.10936,8.1376,14.7212,1.80078614774131,143.397686601736,209103.000091619
98.298,-0.7942,1.48126,11.0215,14.5956,1.73688091819304,143.959036583909,209246.959128203
98.341,-1.2312,-0.54791,10.7366,14.4288,1.27992273455444,144.063428382442,209391.022556585
98.384,0.0797,3.39988,7.593,14.289,1.70391418764355,144.591811634065,209535.61436822
98.427,-0.8996,1.44441,8.7218,14.167,1.65201335011484,145.068294048159,209680.682662268
98.47,-0.3453,0.65956,11.2142,14.0324,1.45352268009187,145.34628579223,209826.02894806
98.513,-0.5404,2.49909,9.6759,13.9498,1.6626361440735,145.833391000283,209971.86233906
98.556,-0.8421,-0.47025,10.1631,13.8288,1.2360589152588,145.893918979521,210117.75625804
98.599,-0.6925,3.46566,7.2314,13.7632,1.68197913220704,146.400367175708,210264.156625215
98.642,-1.224,2.75066,7.5439,13.7675,1.89571530576563,147.120551545453,210411.277176761
98.685,-0.4279,1.96185,11.2561,13.7655,1.90894224461251,147.853962854044,210559.131139615
98.728,-0.544,0.99275,13.2277,13.7739,1.72570379569,148.404135713714,210707.535275329
98.771,0.4364,1.80653,12.9225,13.8178,1.741869036552,148.970473814245,210856.505749143
98.814,-0.4255,0.26719,10.9975,13.8529,1.4469332292416,149.241876107466,211005.74762525
98.857,0.4472,0.55682,8.3854,13.9145,1.26891058339328,149.335255754839,211155.082881005
98.9,0.3382,3.78301,4.8372,14.008,1.77173046671463,149.931455285533,211305.014336291
98.943,0.4352,2.04611,8.2083,14.1426,1.8266063733717,150.582530722884,211455.596867014
98.986,0.0725,0.85448,10.7318,14.2708,1.63218109869736,151.03918088556,211606.636047899
99.029,-0.1897,1.60633,10.9484,14.4109,1.62701087895789,151.490660828497,211758.126708728
99.072,-0.0903,2.47016,9.4568,14.5781,1.79564070316631,152.110770595643,211910.237479323
99.115,-0.5644,1.25741,9.7094,14.7425,1.68799456253305,152.623234222155,212062.860713545
99.158,-0.2759,2.16469,9.4904,14.922,1.78333365002644,153.231036936161,212216.091750482
99.201,-0.5428,2.91126,8.7889,15.1118,2.00891892002115,154.064424920162,212370.156175402
99.244,-0.6601,1.87363,9.6939,15.2907,1.98186113601692,154.870755120158,212525.026930522
99.287,-0.4937,1.551,11.0215,15.4597,1.89568890881354,155.590913092951,212680.617843615
99.33,-0.2938,2.63087,10.3032,15.6334,2.04272512705083,156.458107283981,212837.075950899
99.373,-0.3968,0.42119,10.9951,15.7657,1.71841810164066,157.000994449601,212994.076945348
99.416,0.3035,0.63976,9.2114,15.8788,1.50268648131253,157.328149994893,213151.405095343
99.459,-0.4542,1.00584,7.01,15.9756,1.40331718505003,157.555936243922,213308.961031587
99.502,-0.8002,2.26611,5.5603,16.0849,1.57587574804002,157.956281055941,213466.917312643
99.545,-0.5895,2.15281,8.0562,16.1623,1.69126259843202,158.472012718353,213625.389325362
99.588,-0.6518,2.90994,9.7537,16.2348,1.93499807874561,159.231479861078,213784.620805223
99.631,-0.6649,3.0943,11.1364,16.2851,2.16685846299649,160.222807388053,213944.843612611
99.674,-1.2635,4.83516,12.4436,16.3444,2.70051877039719,161.74779522243,214106.591407833
99.717,-1.1905,-1.31439,19.5376,16.3181,1.89753701631775,162.469801302727,214269.061209136
99.76,0.7213,2.60711,17.639,16.3029,2.0394516130542,163.33372197976,214432.394931116
99.803,-1.7459,-0.78496,8.14,16.2838,1.47456929044336,163.632760334183,214596.02769145
99.846,-0.4291,-2.24268,6.4569,16.2436,0.73111943235469,163.188348830517,214759.21604028
99.889,0.4591,1.39568,4.4123,16.2013,0.864031545883752,162.87684944038,214922.092889721
99.932,-0.4291,1.16787,3.7982,16.1544,0.924799236707002,162.626117741066,215084.719007462
99.975,-0.2819,-0.90222,6.7921,16.1017,0.559395389365601,162.009982194411,215246.728989656
100.018,0.9859,2.64792,7.563,16.0648,0.977100311492481,161.811551569883,215408.540541226
100.061,0.2628,0.80575,9.64,16.0058,0.942830249193985,161.578850883056,215570.119392109
100.104,-0.3573,0.61215,10.1763,15.9526,0.876694199355188,161.280014146391,215731.399406255
100.147,-0.2651,0.25663,11.456,15.9378,0.752681359484151,160.857164569854,215892.256570825
100.19,-0.0616,4.19122,10.6216,15.9259,1.44038908758732,161.122022721421,216053.378593547
100.233,-0.7906,0.13937,15.2329,15.9074,1.18018527006986,161.12667705547,216214.505270602
100.276,0.6507,0.98879,16.1893,15.8987,1.14190621605589,161.093052335505,216375.598322938
100.319,-0.3776,0.24475,8.7829,15.8917,0.962474972844708,160.879996372329,216536.47831931
100.362,-0.392,0.70433,6.2714,15.8839,0.910845978275767,160.615311414584,216697.093630725
100.405,-0.1442,2.3859,6.8759,15.9005,1.20585678262061,160.645637261184,216857.739267986
100.448,-0.8361,-0.9075,9.0474,15.887,0.783185426096491,160.25329175126,217017.992559737
100.491,-0.5572,2.13301,7.9138,15.9045,1.05315034087719,160.130911156117,217178.123470893
100.534,-0.5368,0.98615,10.4109,15.9102,1.03975027270175,159.995130492798,217338.118601386
100.577,0.0689,1.59577,11.0801,15.9239,1.1509542181614,159.970553774938,217498.089155161
100.62,-0.8241,0.30668,11.2776,15.9304,0.982099374529123,159.777122213447,217657.866277374
100.663,-0.3848,0.1815,11.4081,15.9292,0.821979499623298,159.42357077705,217817.289848151
100.706,-0.3776,-0.26356,10.703,15.9059,0.604871599698639,158.852911440727,217976.142759592
100.749,-0.1095,2.00398,8.2897,15.904,0.884693279758911,158.562073784466,218134.704833377
100.792,-0.6913,0.04983,8.2155,15.8651,0.717720623807129,158.104263472252,218292.809096849
100.835,-0.1011,2.93502,7.9724,15.8509,1.1611804990457,158.089913035277,218450.899009884
100.878,-0.7834,1.35619,10.8036,15.7999,1.20018239923656,158.114564498493,218609.013574383
100.921,-0.9343,-0.4532,12.6782,15.7256,0.86950591938925,157.808539481862,218766.822113865
100.964,0.2102,1.68135,11.1723,15.6598,1.0318747355114,157.664883281352,218924.486997146
101.007,-0.9403,0.78199,8.1436,15.5873,0.98189778840912,157.471250133741,219081.95824728
101.05,0.7273,0.62271,10.4504,15.5033,0.910060230727297,157.205779428447,219239.164026708
101.093,-0.4279,3.21288,6.9657,15.438,1.37062418458184,157.400872677008,219396.564899385
101.136,-0.2615,-3.38833,12.033,15.3768,0.41883334766547,156.644175088653,219553.209074474
101.179,0.1479,4.2768,6.8867,15.3228,1.19042667813238,156.659070830765,219709.868145304
101.222,-0.4734,-0.07128,10.0722,15.272,0.938085342505901,156.42162523725,219866.289770542
101.265,0.0246,0.1815,10.5103,15.2308,0.786768274004721,156.032862575234,220022.322633117
101.308,0.434,1.81566,10.211,15.2167,0.992546619203777,155.849878258417,220178.172511375
101.351,0.1946,-0.64933,9.4173,15.195,0.664171295363021,155.33851861776,220333.511029993
101.394,0.6088,3.66982,6.98,15.1994,1.26530103629042,155.428288718029,220488.939318711
101.437,-0.4291,-0.12265,9.9034,15.2187,0.987710829032334,155.240468611041,220644.179787322
101.48,0.2269,2.13433,9.7394,15.2747,1.21703466322587,155.281972338246,220799.46175966
101.523,0.1371,1.49182,9.5107,15.3405,1.27199173058069,155.378433132806,220954.840192793
101.566,-0.2076,2.45432,9.2581,15.4402,1.50845738446456,155.71135958125,221110.551552374
101.609,-0.7643,0.12364,11.4895,15.5561,1.23149390757164,155.767322552801,221266.318874927
101.652,0.1084,0.76098,12.0761,15.6899,1.13739112605732,155.729182742838,221422.04805767
101.695,0.3742,1.53527,9.3036,15.8316,1.21696690084585,155.770618707663,221577.818676378
101.738,-0.155,1.20868,7.7019,15.9913,1.21530952067668,155.810397292319,221733.62907367
